Taylor Swift,Speak Now,Innocent,Lost your mind trying to get it back,4,2010
Drake,Certified Lover Boy,Get Along Better,Hold me closer in these,4,2021
Beyoncé,I Am... Sasha Fierce,Radio,Whenever I hear that sound,25,2008
Drake,Certified Lover Boy,Girls Want Girls,"Cannot play a player, babe",11,2021
Drake,Views,Faithful, Drake & ,1,2016
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),"Reputation precedes me, they told you I'm crazy",82,2017
Taylor Swift,Red,The Moment I Knew,You call me later,60,2012
Beyoncé,BEYONCÉ,Rocket,And rock right up to the side of my mountain,13,2013
Taylor Swift,evermore (deluxe version),tis the damn season,"It's the kind of cold, fogs up windshield glass",3,2020
Taylor Swift,folklore (deluxe version),illicit affairs,You taught me a secret language I can't speak with anyone else,33,2020
Beyoncé,RENAISSANCE,BREAK MY SOUL,Beyoncé,0,2022
Drake,Scorpion,Nice For What,"It's a short life, yeah",37,2018
Taylor Swift,Taylor Swift,I'm Only Me When I'm With You,Well you drive me crazy half the time,34,2006
Taylor Swift,reputation,I Did Something Bad,(You say I did something bad?),51,2017
Beyoncé,RENAISSANCE,PURE/HONEY,"(Cunty, cunty, cunty) ",35,2022
Drake,Views,Weston Road Flows,"I get you all you can eat, just have some patience with me",50,2016
Beyoncé,Lemonade,Don’t Hurt Yourself,"Beautiful man, I know you're lying",31,2016
Beyoncé,Lemonade,Love Drought,"And you, you, you, you and me will stop this love drought",35,2016
Taylor Swift,folklore (deluxe version),illicit affairs,Tell your friendsyou'reout for arun,3,2020
Drake,Take Care,Doing It Wrong,I need someone different,15,2011
Taylor Swift,Fearless,Hey Stephen,Why aren't you here tonight?,28,2008
Taylor Swift,folklore (deluxe version),exile,And I didn't like the ending,40,2020
Taylor Swift,1989,Out of the Woods,The rest of the world was black and white,7,2014
Taylor Swift,Lover,Afterglow,I'm the one who burned us down,41,2019
Drake,Nothing Was the Same,305 to My City,"Your hustle don't ever go unnoticed, baby",16,2013
Taylor Swift,1989,I Wish You Would,"Wish you were right here, right now",56,2014
Drake,Take Care,Make Me Proud,Can't you tell by how they looking at you everywhere you go?,22,2011
Beyoncé,4,Countdown,Me and my boo in my boo coupe riding,28,2011
Taylor Swift,1989,Blank Space,"""Oh my God, look at that face",5,2014
Taylor Swift,reputation,Getaway Car,To the other si-i-i-i-ide,52,2017
Beyoncé,Dangerously in Love,Signs,"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cancer, oh",12,2003
Taylor Swift,evermore (deluxe version),marjorie,I'd think you were still around,8,2020
Drake,Thank Me Later,Find Your Love,I'm more than just an option ,0,2010
Drake,Nothing Was the Same,Started from the Bottom,"Livin' at my momma's house, we'd argue every month",11,2013
Taylor Swift,Speak Now,Long Live,And we held them up for our town,24,2010
Drake,Views,Grammys,Aim squad with some traitors,40,2016
Taylor Swift,1989,Bad Blood,You know it used to be mad love,64,2014
Taylor Swift,reputation,Call It What You Want,All the drama queens taking swings,21,2017
Beyoncé,4,Schoolin’ Life,This is for them 30-somethings,2,2011
Beyoncé,4,Lay Up Under Me,"Tonight tonight, tonight",17,2011
Taylor Swift,Lover,You Need to Calm Down,"But you say it in a tweet, that's a cop-out",5,2019
Beyoncé,BEYONCÉ,Blue,"But when you're holdin' me tight, I feel alive",3,2013
Taylor Swift,evermore (deluxe version),ivy,Tarnished but so grand,6,2020
Taylor Swift,folklore (deluxe version),this is me trying,But I didn't pour the whiskey,18,2020
Beyoncé,BEYONCÉ,Blue,We gotta hold on,27,2013
Drake,Scorpion,Survival,I've had scuffles with bad boys that wasn't pretendin',12,2018
Beyoncé,4,Countdown,Still love the way he rock them black diamonds in that chain,21,2011
Beyoncé,4,Run the World (Girls),This is how they made me (Made me),22,2011
Beyoncé,Dangerously in Love,Signs,"He was freaky like a Taurus, the way he handled me, yeah",9,2003
Taylor Swift,Speak Now,If This Was a Movie,But if this was a movie you'd be here by now,15,2010
Drake,For All The Dogs,BBL Love (Interlude),lookin' like you got a hall pass,24,2023
Taylor Swift,Speak Now,Speak Now,Who should be marrying the wrong girl,5,2010
Drake,Certified Lover Boy,Fucking Fans,Especially when the whole entire world wished they had you,51,2021
Taylor Swift,reputation,New Year's Day,And I will hold on to you,22,2017
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),I wanna be your first string (first string),99,2017
Taylor Swift,1989,You Are in Love,You are in love,45,2014
Taylor Swift,evermore (deluxe version),happiness,"Sorry, I can't see facts through all of my fury",27,2020
Taylor Swift,folklore (deluxe version),illicit affairs,Tell yourself you can always stop,6,2020
Drake,Scorpion,Jaded,),75,2018
Taylor Swift,1989,All You Had to Do Was Stay,I've been picking up the pieces,24,2014
Taylor Swift,Lover,Paper Rings,"Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4)",11,2019
Drake,Views,Weston Road Flows,"Feel like we go back a century, run in the store for Centuries",3,2016
Drake,Nothing Was the Same,Pound Cake / Paris Morton Music 2,I swear this guy Michael Rapino's boosting my ego,22,2013
Taylor Swift,evermore (deluxe version),evermore,"(Out on waves, being tossed)",47,2020
Taylor Swift,Lover,Cruel Summer,Fever dream high in the quiet of the night,1,2019
Taylor Swift,Lover,Afterglow,"Went off like sirens, just crying",21,2019
Taylor Swift,reputation,Gorgeous,Ocean blue eyes looking in mine,27,2017
Drake,"Honestly, Nevermind",A Keeper,Limbo right under that ho,24,2022
Drake,Views,Feel No Ways,'Cause you don't mean it anyway (Yeah),20,2016
Taylor Swift,1989,Shake It Off,"Baby, I'm just gonna shake, shake, shake, shake, shake",35,2014
Taylor Swift,evermore (deluxe version),willow,I'm begging for you to take my hand,54,2020
Beyoncé,Dangerously in Love,What’s It Gonna Be,And the night is about to end,30,2003
Taylor Swift,evermore (deluxe version),champagne problems,"One for the money, two for the show",34,2020
Beyoncé,Dangerously in Love,Beyoncé Interlude,I believe that harmonies are colors,0,2003
Taylor Swift,reputation,Dancing With Our Hands Tied,"Oh, 'cause it's gravity",32,2017
Drake,"Honestly, Nevermind",Flight’s Booked,"I'm afraid, don't be",6,2022
Taylor Swift,folklore (deluxe version),seven,"But I, Iwas high in the sky",5,2020
Drake,Scorpion,8 Out of 10,I don't like to talk when there's nothin' else left to say (,6,2018
Taylor Swift,Lover,Cruel Summer,"And I scream, ""For whatever it's worth",59,2019
Taylor Swift,reputation,Dancing With Our Hands Tied,"Dancing with our hands tied, hands tied",22,2017
Taylor Swift,Fearless,Hey Stephen,"Hey Stephen, I've been holding back this feeling",14,2008
Taylor Swift,Speak Now,Speak Now,But I know you wish it was me,30,2010
Beyoncé,I Am... Sasha Fierce,Video Phone,On your video phone (Make a cameo),29,2009
Taylor Swift,evermore (deluxe version),coney island,Will you forgive my soul,24,2020
Taylor Swift,Lover,Afterglow,Sorry that I hurt you,43,2019
Beyoncé,BEYONCÉ,Heaven,We laughed at the darkness,9,2013
Taylor Swift,Red,I Knew You Were Trouble,"And I realize the joke is on me, hey!",30,2012
Beyoncé,I Am... Sasha Fierce,Single Ladies (Put a Ring on It),Don’t be mad once you see that he want it,34,2008
Drake,For All The Dogs,8AM in Charlotte,Fire top from a bitch that work at corporate sales,16,2023
Taylor Swift,reputation,Call It What You Want,"They took the crown, but it's alright",3,2017
Drake,For All The Dogs,Another Late Night,),44,2023
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, darling",9,2017
Taylor Swift,reputation,Call It What You Want,"I'm laughing with my lover, makin' forts under covers",28,2017
Drake,Views,With You,"(Oh, oh)",1,2016
Beyoncé,I Am... Sasha Fierce,Diva,Every radio 'round the world know me 'cause that's where I be (First!),15,2009
Drake,For All The Dogs,Calling For You,Know I told you that she really one-on-one,26,2023
Drake,Thank Me Later,Miss Me,CJ got my credit cards and a lot of ones,15,2010
Drake,For All The Dogs,Away From Home,"Didn't have no hoes tryna go, all these rappers lil' broed me, fuck, fuck",9,2023
Drake,Thank Me Later,9AM in Dallas,Discussing life and all our common goals,3,2010
Drake,Views,Feel No Ways,I was only gone for the last few months,6,2016
Drake,Scorpion,Jaded,(,66,2018
Taylor Swift,Taylor Swift,A Place In This World,"I'm alone, on my own, and that's all I know",21,2006
Taylor Swift,Fearless,Fearless,And I don't know why but with you I'd dance in a storm in my best dress,43,2008
Taylor Swift,Lover,Cornelia Street,As if the street lights pointed in an arrow head,6,2019
Taylor Swift,Speak Now,Innocent,"When everything out of reach, someone bigger brought down to you",19,2010
Taylor Swift,Speak Now,Long Live,I had the time of my life fighting dragons with you,60,2010
Drake,For All The Dogs,IDGAF,"Man, fuck all of you (All of you)",17,2023
Beyoncé,Lemonade,All Night,I'm gonna kiss up and rub up and feel up,11,2016
Taylor Swift,Lover,Death by a Thousand Cuts,"My, my, my, my",4,2019
Beyoncé,Dangerously in Love,Signs,Flirtatious like an Aries,10,2003
Drake,Scorpion,Talk Up,Lot of 6's in here tonight,4,2018
Beyoncé,B’Day,Suga Mama,I’m your suga mama (Suga mama),11,2006
Beyoncé,B’Day,Freakum Dress,"Hold out your back, time to impress",17,2006
Taylor Swift,Fearless,Fearless,Fearless,42,2008
Taylor Swift,folklore (deluxe version),mirrorball,"Hush, I know they said the end is near",11,2020
Drake,Scorpion,I’m Upset,I'm supposed to pay her bills and get her what she want,12,2018
Taylor Swift,reputation,Call It What You Want,"But would you run away with me?""",51,2017
Beyoncé,Dangerously in Love,That’s How You Like It,"That's how you like it, huh",33,2003
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, honey",42,2017
Taylor Swift,Speak Now,Better Than Revenge,"There is nothing I do better than revenge, HA!",34,2010
Drake,Thank Me Later,Light Up,Was that directed at moi? Can't be,20,2010
Taylor Swift,1989,Wildest Dreams,"You'll see me in hindsight, tangled up with you all night",33,2014
Beyoncé,BEYONCÉ,Mine,'Cause I got big deals and I got little things,29,2013
Drake,Take Care,Marvins Room,Cups of the rosé,13,2011
Taylor Swift,Lover,Me!,"Girl, there ain't no ""I"" in ""team""",46,2019
Taylor Swift,folklore (deluxe version),this is me trying,[Post-Chorus],21,2020
Beyoncé,BEYONCÉ,Blow,"Blow, oh",16,2013
Taylor Swift,reputation,...Ready for It?,In the middle of the night,53,2017
Beyoncé,Dangerously in Love,What’s It Gonna Be,Baby can we?,34,2003
Taylor Swift,Fearless,White Horse,"Holdin' on, the days drag on",5,2008
Taylor Swift,Fearless,You're Not Sorry,And now you're asking me to listen 'cause it's worked each time before but,17,2008
Taylor Swift,Speak Now,Dear John,Don't you think I was too young to be messed with,14,2010
Drake,Views,U With Me?,And my house is the definition,14,2016
Drake,Certified Lover Boy,Fucking Fans,"Feeling overwhelmed, should've told somebody",37,2021
Taylor Swift,Lover,You Need to Calm Down,You need to calm down,14,2019
Drake,Certified Lover Boy,Knife Talk,"Many times, plenty times, I survived",38,2021
Drake,For All The Dogs,Bahamas Promises,I don't have the energy,19,2023
Taylor Swift,1989,I Wish You Would,I wish you would,65,2014
Drake,Certified Lover Boy,Way 2 Sexy,I'm too sexy for this chain,14,2021
Taylor Swift,Lover,You Need to Calm Down,"Say it in the street, that's a knock-out",4,2019
Drake,Scorpion,That’s How You Feel,Your friends say they miss ya,18,2018
Taylor Swift,Red,22,"You don't know about me, but I bet you wanted to",43,2012
Beyoncé,RENAISSANCE,PURE/HONEY,Uh,41,2022
Taylor Swift,evermore (deluxe version),happiness,And there is happiness,19,2020
Taylor Swift,1989,I Know Places,"In the dead of night, your eyes so green",41,2014
Taylor Swift,evermore (deluxe version),closure,"It cut deep to know ya, right to the bone",9,2020
Taylor Swift,1989,I Wish You Would,You always knew how to push my buttons,38,2014
Taylor Swift,Red,22,It seems like one of those nights,15,2012
Beyoncé,BEYONCÉ,Jealous,And I ain't missed a beat,21,2013
Beyoncé,I Am... Sasha Fierce,Radio,And he be keepin' me calm so I'd never let him go,20,2008
Taylor Swift,Lover,Paper Rings,"You're the one I want, one I want",64,2019
Drake,Scorpion,Survival,"This just the intro, let me not get ahead of myself",30,2018
Taylor Swift,Speak Now,Mean,Cause you can't lead me down that road,25,2010
Beyoncé,BEYONCÉ,Drunk in Love,On the mic to my boy toys,37,2013
Beyoncé,4,Dance for You,"Wanna show you, show you, show you 'til you through with me",9,2011
Drake,Take Care,We’ll Be Fine,"Goddamn, man, she's beauty and the beast, Lord",12,2011
Beyoncé,I Am... Sasha Fierce,Disappear,"I see your face, I hear your voice",15,2008
Beyoncé,BEYONCÉ,XO,I search through the crowd (,15,2013
Drake,For All The Dogs,Calling For You,Grr,0,2023
Drake,Nothing Was the Same,Pound Cake / Paris Morton Music 2,And we just laid back and did it,5,2013
Taylor Swift,1989,All You Had to Do Was Stay,You were all I wanted (Oh! Oh! Oh-oh-oh!),45,2014
Drake,Scorpion,Can’t Take a Joke,Gotta dip from where they stay,16,2018
Beyoncé,Dangerously in Love,Daddy,Instead you said you'd get one too,23,2003
Taylor Swift,evermore (deluxe version),dorothea,"Hey, Dorothea, do you ever stop and think about me?",16,2020
Drake,Certified Lover Boy,You Only Live Twice,Catalog is immaculate,30,2021
Taylor Swift,1989,Bad Blood,You know it used to be mad love,2,2014
Taylor Swift,Red,Come Back... Be Here,But in my mind I play it back,8,2012
Beyoncé,4,Love on Top,Pa-pa-pa,3,2011
Taylor Swift,folklore (deluxe version),this is me trying,I just wanted you to know that this is me trying,19,2020
Drake,"Honestly, Nevermind",Currents,"Show me all your colors, I may not deserve you",20,2022
Beyoncé,RENAISSANCE,CUFF IT,"Don't miss this roll call, is you here or what? Yeah (Roll it up)",21,2022
Beyoncé,RENAISSANCE,AMERICA HAS A PROBLEM,Just know I roll with them goons in case you start acting familiar,34,2022
Drake,For All The Dogs,Daylight,),12,2023
Drake,"Honestly, Nevermind",A Keeper,Why would I keep you around?,5,2022
Taylor Swift,folklore (deluxe version),august,August slipped away into a moment in time,31,2020
Drake,Certified Lover Boy,Get Along Better,Ty Dolla $ign,24,2021
Taylor Swift,evermore (deluxe version),marjorie,All your closets of backlogged dreams,41,2020
Drake,For All The Dogs,Another Late Night,Make sense,40,2023
Beyoncé,B’Day,Déjà Vu,"Helplessly, I reminisce, don't want to",23,2006
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm one of one, I'm number one, I'm the only one",3,2022
Taylor Swift,evermore (deluxe version),right where you left me,You told me that you met someone,37,2020
Drake,For All The Dogs,Tried Our Best,"Oh, oh",4,2023
Taylor Swift,Fearless,Tell Me Why,"Yes, I remember what you said last night",15,2008
Beyoncé,BEYONCÉ,Superpower,Superpower,14,2013
Drake,Scorpion,Jaded,(,84,2018
Taylor Swift,reputation,Gorgeous,At you for making me feel this way,33,2017
Drake,Views,Pop Style,Tell my mom I love her if I do not make it (Do not make it),5,2016
Beyoncé,Dangerously in Love,Be With You,I'd rather be with you,13,2003
Drake,"Honestly, Nevermind",Falling Back,I know you know how I feel,11,2022
Drake,Views,Summers Over Interlude,I can't help but know,13,2016
Taylor Swift,Red,Come Back... Be Here,I guess you're in New York today,13,2012
Taylor Swift,1989,Out of the Woods,Are we in the clear yet? Are we in the clear yet?,65,2014
Drake,Take Care,Lord Knows,Woo,45,2011
Drake,Scorpion,Jaded,"Yeah, dogs on this side, dogs over on this side",83,2018
Drake,Take Care,HYFR (Hell Ya Fucking Right),And that's when she text me and told me she prayed it,14,2012
Taylor Swift,Red,Treacherous,Your name has echoed through my mind,35,2012
Taylor Swift,Taylor Swift,The Outside,And now it's all too late so you see,17,2006
Beyoncé,BEYONCÉ,Heaven,"So go on, go home",8,2013
Taylor Swift,Lover,Daylight,Like daylight,49,2019
Taylor Swift,Lover,Death by a Thousand Cuts,I take the long way home,57,2019
Beyoncé,B’Day,Upgrade U,Takin' care of home and still fly (That's a good look),19,2006
